DateTime,"Melter Gas Flow Valve Opening  _DB885,DD670,QC","Header Gas Pressure -Gail_DB1367,DD0,QC","ThermoCouple Flue Pass left Inner _DB872,DD0,QC","ThermoCouple Flue Pass left outer _DB874,DD0,QC","ThermoCouple Flue Pass Right Inner _DB876,DD0,QC","ThermoCouple Flue Pass Right outer _DB879,DD0,QC","Glass level_DB1177,DD0,QC","Fibber Optic Thermometer -Distributer-zone -2_DB719,DD134,QC","Fibber Optic Thermometer -Distributer-zone -6_DB731,DD134,QC","High Pressure M/C-61_DB668,DD134,QC","High Pressure M/C-65_DB691,DD134,QC","ThermoCouple Regenratore Right_DB868,DD0,QC","ThermoCouple melter bottom -2_DB858,DD0,QC","Melter Gas Flow Setpoint _DB885,DD726,QC","Fiber Optic Thermometer -F/H65- Middle_DB189,DD134,QC","ThermoCouple melter Crown -1_DB845,DD0,QC","Throat cooling blower Pressure _DB837,DD134,QC",chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,,"Melter Gas flow_DB885,DD134,QC"
57:57.4,45.2905426,1.913845539,463.3000183,566.4000244,155.9000092,151.6999969,0.07870388,1329.788818,1374.710693,40.95703506,40.03255463,1302.700073,1263.200073,795,1256.698486,1487,249.719696,71.69,1.93,0.0229,8.2,1.8,13.46,0.35,0.201,2.5002,17,,793.7283325
12:57.4,46.49190521,1.908420205,158.5,139.9000092,436.5,477,-0.011573792,1330.671265,1374.81189,40.90277863,39.85677338,1347.800049,1262.900024,795,1257.581055,1478.900024,248.960144,71.58,1.62,0.025,10.5,2.44,13.66,0,0.125,2.502,17,,795.5186768
13:57.4,46.46198273,1.912977457,149.3000031,133.1000061,444.5,483.3999939,0.027777672,1330.700195,1374.898682,40.96137238,39.92838669,1348.800049,1262.900024,795,1257.667847,1479,249.3037415,71.69,1.93,0.0229,8.2,1.8,13.46,0.35,0.201,2.502,17,,792.6432495
38:57.4,44.20907974,1.917100668,459.3999939,562.7999878,158.9000092,153.8000031,0.023726463,1329.890015,1374.710693,40.93316269,40.11067963,1304.599976,1262.200073,795,1256.322266,1490.300049,251.5371857,71.63,1.61,0.024,10.42,2.47,13.66,0,0.124,2.502,17,,800.7270508
39:57.4,44.58158112,1.911675334,462.3000183,564.5,152.3000031,147.8000031,-0.019675732,1329.832153,1374.725098,41.11328506,40.03038406,1303.5,1262.200073,795,1256.25,1490.300049,251.0489044,71.58,1.61,0.024,10.47,2.47,13.68,0,0.123,2.502,17,,793.9995728
40:57.4,5,1.855034709,462.2000122,554.6000366,147,143,-0.086805344,1329.716431,1374.493652,41.13064575,40.04557419,1303.300049,1262,795,1256.221069,1490.300049,249.4484253,71.63,1.61,0.024,10.42,2.47,13.66,0,0.124,2.5022,19,,63.31380463
41:57.4,45.23599625,1.907552123,432.3000183,488.3000183,160.9000092,162.9000092,0.070601463,1329.673096,1374.84082,40.9657135,40.03255463,1306.5,1262.099976,795,1256.322266,1489.300049,250.8047638,71.58,1.61,0.024,10.47,2.47,13.68,0,0.123,2.5022,19,,779.4053955
10:57.4,45.13631439,1.913411498,389.6000061,537.6000366,260.3000183,254.8000031,0,1329.571777,1374.681641,40.9548645,40.145401,1313.900024,1261.700073,795,1257.523193,1480.200073,251.6004791,71.59,1.64,0.025,10.43,2.47,13.67,0,0.124,2.5022,19,,796.5494995
11:57.4,44.94701004,1.915364623,404.1000061,544.1000366,245.1000061,239.3000031,0.019676208,1329.615112,1374.667236,41.08724213,40.04340363,1312.300049,1261.599976,795,1257.523193,1480.700073,250.0994568,71.63,1.61,0.024,10.42,2.47,13.66,0,0.124,2.5022,19,,797.1463013
12:57.4,45.34819031,1.916015625,415.3999939,549.1000366,231.3000031,224.9000092,0.074652672,1329.658569,1374.667236,41.161026,40.18229294,1311,1261.800049,795,1257.581055,1481.300049,251.3834686,71.59,1.64,0.025,10.43,2.47,13.67,0,0.124,2.5011,17,,791.7752075
13:57.4,45.33556747,1.908420205,425.2000122,552.7999878,218.8000031,212.3000031,0.027777672,1329.716431,1374.623779,41.01128769,40.27560806,1309.5,1261.5,795,1257.609985,1481.800049,249.6473541,71.63,1.61,0.024,10.42,2.47,13.66,0,0.124,2.5011,17,,795.0846558
42:57.4,5,1.918836832,112.0999985,108.0999985,476.8000183,506.1000061,0.01620388,1331.09082,1374.522583,40.87456894,40.05208588,1353.200073,1261.700073,795,1256.698486,1476.700073,250.7957153,71.58,1.64,0.025,10.42,2.46,13.7,0,0.125,2.5011,17,,187.445755
43:57.4,46.85532379,1.902777791,121.0999985,142.8000031,465.7000122,490.2000122,-0.08622694,1331.032959,1374.551514,41.16970825,39.99783325,1349.300049,1261.5,795,1256.640625,1476.5,250.7143402,71.59,1.64,0.025,10.43,2.47,13.67,0,0.124,2.5011,17,,821.9943848
44:57.4,45.31785202,1.900390625,156.4000092,235.3000031,437.3999939,454.8000183,0.112268448,1331.047485,1374.81189,40.91797256,39.94140625,1342.5,1261.5,795,1256.684082,1476,250.5967865,71.58,1.64,0.025,10.42,2.46,13.7,0,0.125,2.5022,17,,805.6098633
45:57.4,44.94872665,1.90646708,198.5,325.5,407.5,418.2000122,0.108217239,1331.047485,1374.855347,40.98958588,39.921875,1336.400024,1261.700073,795,1256.698486,1475.5,251.5371857,71.59,1.64,0.025,10.43,2.47,13.67,0,0.124,2.5022,17,,799.5334473
13:57.4,47.44779587,1.911241293,203,177.5,392.7000122,438.7000122,0.008101463,1329.007568,1374.913208,40.86154556,39.82855988,1342.5,1261.400024,810,1257.450806,1477.200073,251.6004791,71.64,1.95,0.022,8.49,1.82,13.44,0.34,0.215,2.5022,17,,811.9575195
14:57.4,47.53404999,1.90256083,189.3000031,165.1000061,406.6000061,451.2000122,0.027777672,1329.007568,1374.913208,40.90929031,39.95660019,1344.200073,1261.300049,810,1257.421875,1477,249.4393768,71.64,1.95,0.022,8.49,1.82,13.44,0.34,0.215,2.5018,18,,807.7799683
41:57.4,46.22939301,1.911458373,458,568.9000244,170.3000031,164.9000092,0.054976463,1330.266235,1374.81189,40.94184113,40.06293488,1306,1261.099976,820,1256.712891,1486.400024,252.106842,71.56,1.94,0.022,8.49,1.85,13.44,0.34,0.223,2.5018,18,,824.435791
42:57.4,46.5973587,1.903645873,461.8999939,570.5,163,157.8000031,0.038773537,1330.353027,1374.725098,40.95052338,40.04991531,1305.200073,1261,820,1256.684082,1486.800049,250.4611511,72.24,1.91,0.026,9.89,1.81,13.37,0.34,0.184,2.5018,18,,816.18927
43:57.4,46.39955521,1.9140625,465.2000122,572.2000122,156,151.1999969,-0.039930344,1330.410889,1374.696167,41.13281631,40.07812881,1304.200073,1261.099976,820,1256.684082,1487.400024,250.7143402,71.56,1.94,0.022,8.49,1.85,13.44,0.34,0.223,2.5045,27,,819.444458
44:57.4,46.33833694,1.910590291,468.3000183,573.5,149.6000061,145.3000031,0.042823792,1330.46875,1374.768555,41.02430725,40.14757156,1303.200073,1261.200073,820,1256.684082,1487.700073,248.8335419,72.24,1.91,0.026,9.89,1.81,13.37,0.34,0.184,2.5045,27,,821.5603638
15:57.4,46.60607147,1.91796875,393.6000061,543.1000366,256.5,251.1999969,-0.06307888,1329.962402,1374.638306,41.072052,40.20182419,1318.700073,1260.599976,820,1257.161499,1484.599976,251.1664429,71.56,1.94,0.022,8.49,1.85,13.44,0.34,0.223,2.5045,27,,821.3433228
16:57.4,46.4004631,1.909288168,407.5,548.4000244,241.6000061,235.6999969,0.023148537,1329.890015,1374.725098,41.0329895,40.3407135,1317,1260.700073,820,1257.132568,1485.400024,248.806427,71.56,1.94,0.022,8.49,1.85,13.44,0.34,0.223,2.5062,18,,822.5369263
45:57.4,47.23708725,1.913845539,119.5999985,111.3000031,470.3000183,501.6000061,0.034722328,1329.383667,1374.334473,40.98958588,40.067276,1356.599976,1260.099976,815,1256.799805,1484.400024,250.0271301,71.6,1.94,0.021,8.61,1.76,13.45,0.34,0.219,2.5062,18,,818.9561768
46:57.4,47.74245834,1.90625,114.5,108.3000031,474.7000122,504.5,0.038773537,1329.456055,1374.334473,41.13932419,39.95442963,1357.300049,1259.900024,815,1256.857666,1484.5,250.3978577,72.22,1.91,0.026,9.88,1.84,13.37,0.34,0.188,2.5062,18,,810.6553955
47:57.4,5,1.920572877,109.9000015,106,478.2000122,507.1000061,-0.06307888,1329.49939,1374.088501,40.8875885,39.900177,1357,1260.200073,815,1256.857666,1484.400024,251.3925018,71.6,1.94,0.021,8.61,1.76,13.45,0.34,0.219,2.504,20,,99.44661713
48:57.4,46.89743042,1.899305582,125.4000015,158.5,461.7000122,484.7000122,-0.098958492,1329.542847,1374.146362,40.92448044,39.989151,1352.200073,1260,815,1256.814209,1483.900024,250.0180817,72.22,1.91,0.026,9.88,1.84,13.37,0.34,0.188,2.504,20,,838.107666
19:57.4,47.85675049,1.900824666,187.6000061,161.8000031,409.3999939,454.1000061,0.023726463,1330.902832,1373.914917,40.88541794,39.86328125,1347.700073,1259.800049,815,1257.19043,1483.300049,247.8841095,71.6,1.94,0.021,8.61,1.76,13.45,0.34,0.219,2.504,20,,811.5776978
20:57.4,47.44377136,1.912109375,175.6000061,151,421.3999939,464.5,0.03125,1330.917236,1373.958252,40.90277863,40.02604294,1348.900024,1259.700073,815,1257.118042,1483.099976,250.1989288,71.6,1.94,0.021,8.61,1.76,13.45,0.34,0.219,2.5039,19,,816.2435303
49:57.4,5,1.902994752,468.5,570.9000244,149.4000092,146.3000031,0.127314568,1329.325806,1373.929443,40.92013931,40.02170181,1305.800049,1259.900024,805,1257.016846,1491.099976,249.7287292,71.65,1.94,0.021,8.52,1.78,13.46,0.34,0.222,2.5039,19,,603.4613647
50:57.4,45.47432327,1.900173664,457.6000061,535.2000122,148.8000031,147.4000092,0.023726463,1329.239014,1373.755737,41.12413406,39.9500885,1307,1259.900024,805,1256.958862,1491.200073,251.953125,72.19,1.94,0.026,9.85,1.84,13.39,0.35,0.184,2.5039,19,,767.2526245
51:57.4,46.87414932,1.909722209,420.8999939,463.8000183,172.1000061,178.9000092,0.086226463,1329.224487,1373.857056,41.06554031,40.01085281,1312.300049,1259.800049,805,1257.045654,1490.599976,248.3090973,71.65,1.94,0.021,8.52,1.78,13.46,0.34,0.222,2.5042,20    15.00,,793.402832
52:57.4,47.18029022,1.900824666,383.3999939,400.8999939,205.4000092,222.9000092,0.070601463,1329.166626,1373.813721,40.87022781,39.98263931,1319.300049,1259.900024,805,1257.089111,1489.200073,251.6456909,72.19,1.94,0.026,9.85,1.84,13.39,0.35,0.184,2.5042,20    15.00,,800.8355103
23:57.4,45.04561234,1.9140625,429.3000183,552.4000244,214.6999969,208.1999969,-0.043402672,1330.193848,1373.046875,40.91363144,39.85894394,1315.300049,1260.599976,800,1256.886597,1488.599976,250.7052917,71.65,1.94,0.021,8.52,1.78,13.46,0.34,0.222,2.5042,20    15.00,,798.4483643
24:57.4,45.09786224,1.912543416,437.2000122,555.5,203.6999969,197.1999969,-0.024305344,1330.28064,1373.046875,40.87891006,39.79817963,1314.200073,1260.5,800,1256.857666,1489.400024,248.4628143,71.65,1.94,0.021,8.52,1.78,13.46,0.34,0.222,2.5031,30,,797.6888428
53:57.4,45.50899887,1.905381918,132.5,174.6000061,456.6000061,478.8999939,-0.071180344,1330.425293,1372.670654,41.05252075,40.00217056,1348.200073,1260.099976,800,1257.118042,1478,251.5462189,71.67,1.95,0.022,8.52,1.76,13.46,0.35,0.217,2.5031,30,,821.0178223
54:57.4,45.22301102,1.909722209,171.4000092,271.5,427,442.2000122,0.038773537,1330.381958,1372.800903,40.88975906,39.88932419,1341.900024,1260,800,1257.103516,1477.300049,249.394165,72.22,1.93,0.027,9.84,1.86,13.38,0.35,0.177,2.5031,30,,801.3237915
55:57.4,44.91133499,1.908637166,213.5,353.8000183,397.3000183,407.1000061,0.074073792,1330.353027,1372.931152,40.81380463,39.8046875,1336.5,1260.300049,800,1257.248291,1476.900024,249.0234375,71.67,1.95,0.022,8.52,1.76,13.46,0.35,0.217,2.5022,21,,800.347229
56:57.4,44.57307434,1.915364623,253.8000031,418.3000183,369.3999939,375,0.064814568,1330.30957,1372.931152,40.98741531,39.921875,1332.300049,1260.400024,800,1257.146973,1477.200073,250.0904236,72.22,1.93,0.027,9.84,1.86,13.38,0.35,0.177,2.5022,21,,803.8737183
27:57.4,46.2947731,1.903862834,152.9000092,134.6000061,440.6000061,481.5,0.019676208,1329.441528,1372.381348,40.95920181,40.08246613,1350.300049,1260.900024,805,1257.016846,1479.200073,249.1590729,71.67,1.95,0.022,8.52,1.76,13.46,0.35,0.217,2.5022,21,,801.866333
28:57.4,45.80812073,1.916232705,144.1000061,128.5,448.2000122,487.5,-0.00810194,1329.484985,1372.366943,41.17621613,40.07812881,1351.200073,1260.800049,805,1257.03125,1479.599976,249.2223663,71.67,1.95,0.022,8.52,1.76,13.46,0.35,0.217,2.5017,13,,810.2756348
55:57.4,45.54861069,1.903428793,451.6000061,522.7000122,150.9000092,150.6999969,-0.122684956,1330.685791,1372.06311,41.004776,39.99349213,1308.099976,1260.800049,815,1256.857666,1493.099976,250.379776,71.7,1.95,0.0225,8.35,1.91,13.47,0.34,0.22,2.5017,13,,790.581604
56:57.4,46.92695236,1.903428793,413.8999939,451.8000183,177.3000031,185.9000092,-0.032407284,1330.714722,1372.164307,41.05902863,40.067276,1314.300049,1260.900024,815,1256.915527,1492.400024,252.2243958,72.21,1.92,0.027,9.83,1.88,13.4,0.35,0.179,2.5017,13,,807.725708
57:57.4,47.57273483,1.906033039,376.8999939,390.3999939,211.9000092,231,0.007523537,1330.758057,1372.222168,41.01128769,40.07161713,1321.400024,1260.800049,815,1256.87207,1490.800049,250.7866669,71.7,1.95,0.0225,8.35,1.91,13.47,0.34,0.22,2.5024,14,,809.3533325
58:57.4,47.10785675,1.913628459,342.8999939,339.6000061,246.1000061,274.7000122,0.023148537,1330.743652,1372.309082,40.93099213,40.09982681,1327.800049,1260.900024,815,1256.87207,1489.599976,250.4701996,72.21,1.92,0.027,9.83,1.88,13.4,0.35,0.179,2.5024,14,,819.9327393
29:57.4,45.8320961,1.901692748,442,563.7999878,201.4000092,194.6999969,-0.020254612,1329.325806,1371.773682,41.10026169,40.23220825,1314,1260.5,825,1257.204834,1484.599976,251.1212311,71.7,1.95,0.0225,8.35,1.91,13.47,0.34,0.22,2.5024,14,,823.6762695
30:57.4,45.89492035,1.914496541,448.3999939,566.1000366,191.4000092,185.1999969,-0.004050732,1329.325806,1371.802612,40.98741531,40.223526,1312.599976,1260.800049,825,1257.262695,1485.300049,251.0669861,71.7,1.95,0.0225,8.35,1.91,13.47,0.34,0.22,2.502,19,,825.303833
59:57.4,45.80570221,1.904296875,178.6999969,289.3000183,422.7000122,436.3999939,0.074652672,1330.324097,1371.354126,41.16319656,40.19531631,1342.5,1261.400024,825,1256.756348,1477.599976,249.7015991,71.68,1.95,0.023,8.38,1.95,13.48,0.34,0.217,2.502,19,,825.2495728
00:57.4,45.44194031,1.911675334,220.9000092,371.7000122,393.1000061,401.7000122,0.111689568,1330.381958,1371.426514,41.16319656,40.31250381,1337,1261.200073,825,1256.756348,1477.400024,250.6239166,72.18,1.93,0.028,9.88,1.87,13.38,0.35,0.181,2.502,19,,826.6601563
01:57.4,45.6681366,1.910807252,260.3000183,432.1000061,365.3999939,369.8999939,0.065972328,1330.410889,1371.368652,40.8875885,40.02604294,1332.700073,1261,825,1256.770874,1477.599976,246.681488,71.68,1.95,0.023,8.38,1.95,13.48,0.34,0.217,2.5011,16,,823.8932495
02:57.4,45.41013718,1.916666627,295.3999939,473.8999939,340.6000061,342.2000122,0.070601463,1330.425293,1371.325195,41.00043488,40.13021088,1329.300049,1261.400024,825,1256.828735,1478.300049,250.434021,72.18,1.93,0.028,9.88,1.87,13.38,0.35,0.181,2.5011,16,,828.8303223
33:57.4,49.36014557,1.900173664,141.8000031,126.2000046,451.8000183,490.3000183,0.111689568,1329.817627,1371.006958,40.86805725,40.00651169,1358.400024,1261.400024,825,1257.175903,1481,249.4122467,71.68,1.95,0.023,8.38,1.95,13.48,0.34,0.217,2.5011,16,,820.8550415
34:57.4,49.17738342,1.904079914,134.3000031,120.8000031,458.8000183,495.1000061,0.123264313,1329.774292,1370.963501,40.97005463,39.66146088,1359.700073,1261.599976,825,1257.19043,1481.400024,250.1356354,71.68,1.95,0.023,8.38,1.95,13.48,0.34,0.217,2.5018,17,,825.3580933
03:57.4,49.14105988,1.904079914,337.3999939,332.8000183,251.1999969,280.6000061,0.111689568,1329.933472,1370.818848,41.10026169,40.21701431,1331.5,1261.599976,825,1257.161499,1490.900024,249.0957794,71.73,1.94,0.023,8.29,2.01,13.49,0.33,0.215,2.5018,17,,825.520874
04:57.4,48.93920517,1.907118082,307.8999939,293.2000122,281.8000183,319.5,-0.00057888,1329.976807,1370.804443,40.89410019,39.7157135,1337.599976,1261.800049,825,1257.175903,1489.700073,249.8191528,72.22,1.92,0.025,9.85,1.87,13.38,0.35,0.185,2.5018,17,,825.5751343
05:57.4,48.89901733,1.912109375,281.7000122,260.6000061,309.6000061,352.7000122,0.015625,1330.005737,1370.862305,40.83333588,39.67230988,1342.200073,1261.5,825,1257.19043,1488.800049,250.4792328,71.73,1.94,0.023,8.29,2.01,13.49,0.33,0.215,2.5004,18,,823.4592285
06:57.4,48.74904251,1.907986164,258.8000183,234,334.5,380.6000061,0.074073792,1330.078125,1370.963501,40.83550644,39.73524475,1345.599976,1261.599976,825,1257.262695,1488.300049,251.9440765,72.22,1.92,0.025,9.85,1.87,13.38,0.35,0.185,2.5004,18,,827.256958
35:57.4,47.32458496,1.915581584,448.1000061,563.7999878,189,183.5,0.078125,1330.367432,1370.949097,41.01996613,39.9392395,1316.800049,1261.400024,825,1256.799805,1492.300049,249.5026703,71.73,1.94,0.023,8.29,2.01,13.49,0.33,0.215,2.5004,18,,828.559082
36:57.4,47.64932251,1.909071207,453.6000061,566,179.8000031,174.9000092,0.042823792,1330.295166,1370.876709,40.97656631,39.95225906,1315.599976,1261.5,825,1256.756348,1493.400024,249.7106476,71.73,1.94,0.023,8.29,2.01,13.49,0.33,0.215,2.5039,13,,821.9401245
05:57.4,47.23491287,1.900607705,227.5,380.3000183,386.8000183,395,0.135416985,1329.49939,1371.223877,40.87239838,39.822052,1348,1261.700073,815,1257.320557,1488.400024,250.0090485,71.69,1.95,0.024,8.24,2.06,13.49,0.33,0.211,2.5039,13,,816.8945313
06:57.4,47.20267105,1.902994752,266.5,438.3000183,360,364,0.094907761,1329.52832,1371.122681,40.95052338,39.9392395,1343.099976,1261.5,815,1257.320557,1488.5,249.9276581,72.22,1.92,0.025,9.86,1.86,13.38,0.35,0.185,2.5039,13,,816.1350098
07:57.4,47.15191269,1.909939289,301,478.2000122,335.6000061,336.7000122,0.058448792,1329.513916,1371.079346,41.03081894,39.91319656,1339.200073,1261.700073,815,1257.277222,1488.700073,247.6580505,71.69,1.95,0.024,8.24,2.06,13.49,0.33,0.211,2.504,16,,814.019104
08:57.4,47.515625,1.907986164,330.1000061,503.7000122,313.7000122,312.2000122,0.034143448,1329.52832,1370.992432,40.90277863,39.87413406,1336.099976,1261.800049,815,1257.349487,1489.200073,251.799408,72.22,1.92,0.025,9.86,1.86,13.38,0.35,0.185,2.504,16,,810.1671143
39:57.4,46.62906265,1.913628459,135,122.3000031,459.3000183,494.5,0.0625,1330.758057,1371.556641,41.08507156,40.11719131,1366.800049,1261.900024,790,1256.727417,1487.400024,251.2387848,71.69,1.95,0.024,8.24,2.06,13.49,0.33,0.211,2.504,16,,792.8060303
40:57.4,46.63551331,1.912109375,128.3000031,118,464.8999939,498.7000122,0.042823792,1330.729126,1371.513306,41.02430725,40.03038406,1367.599976,1262,790,1256.684082,1487.400024,249.4755554,71.69,1.95,0.024,8.24,2.06,13.49,0.33,0.211,2.5004,16,,791.2869263
09:57.4,47.48811722,1.912326455,305.7000122,287.8999939,287.5,324.7000122,-0.024305344,1329.123291,1371.947266,40.8094635,39.62239838,1345.599976,1262.300049,790,1256.712891,1489.700073,252.8302155,71.73,1.93,0.024,8.29,2.11,13.5,0.34,0.215,2.5004,16,,792.3720093
10:57.4,47.04355621,1.906033039,280.7000122,257.7000122,314.3999939,356.3000183,0.016782761,1329.137695,1371.990723,40.90711975,39.56380463,1349.800049,1262.400024,790,1256.698486,1489.099976,250.8228455,72.21,1.92,0.028,9.91,1.8,13.39,0.35,0.189,2.5004,16,,795.6814575
11:57.4,47.14618301,1.910807252,258.3999939,232.1999969,338.2000122,382.8000183,0.007523537,1329.123291,1372.019653,40.92230988,39.64410019,1353.300049,1262.200073,790,1256.698486,1488.599976,250.6419983,71.73,1.93,0.024,8.29,2.11,13.5,0.34,0.215,2.4989,13,,789.2252808
12:57.4,46.95511246,1.912977457,238.6000061,211.4000092,359,405.2000122,0.023726463,1329.108765,1372.077515,40.97656631,39.98263931,1355.900024,1262.200073,790,1256.669556,1488.300049,250.8499756,72.21,1.92,0.028,9.91,1.8,13.39,0.35,0.189,2.4989,13,,792.2634888
37:57.4,45.08444595,1.915364623,425.8000183,550.9000244,221.6000061,215.1000061,0.050926208,1330.208252,1372.251221,41.02864838,39.95442963,1325.700073,1262,790,1257.118042,1490.400024,250.1898804,71.73,1.93,0.024,8.29,2.11,13.5,0.34,0.215,2.4989,13,,793.4570313
38:57.4,45.38955688,1.912760377,434.5,554.2999878,210.1999969,203.4000092,0.023726463,1330.251709,1372.193237,41.004776,39.81771088,1324.099976,1262.200073,790,1257.175903,1490.599976,249.032486,71.73,1.93,0.024,8.29,2.11,13.5,0.34,0.215,2.4986,16,,787.4891968
07:57.4,46.95241165,1.909505248,120.3000031,137.3000031,468,493.3999939,-0.06307888,1330.381958,1372.381348,40.73350906,39.56380463,1362.700073,1262.300049,790,1256.84314,1481.099976,247.947403,71.7,1.92,0.023,8.47,1.95,13.49,0.34,0.213,2.4986,16,,812.8798218
08:57.4,45.8584137,1.904296875,153.4000092,226.1999969,440.8000183,459.3000183,0.054976463,1330.396362,1372.540527,40.87239838,39.75260544,1356.200073,1262.5,790,1256.915527,1480.5,250.3435974,72.32,1.91,0.027,9.75,1.85,13.45,0.33,0.183,2.4986,16,,796.1154785
09:57.4,45.67185593,1.913411498,194.3000031,317,411.1000061,423.1000061,0.046875,1330.367432,1372.641846,40.759552,39.67230988,1350,1262.5,790,1256.915527,1480,247.7575226,71.7,1.92,0.023,8.47,1.95,13.49,0.34,0.213,2.4999,13,,791.5581665
10:57.4,45.67718887,1.91818583,236.5,390.7000122,381.8999939,389.3999939,0.042823792,1330.324097,1372.641846,40.98524475,39.69401169,1344.900024,1262.400024,790,1256.973389,1480,248.046875,72.32,1.91,0.027,9.75,1.85,13.45,0.33,0.183,2.4999,13,,786.892395
41:57.4,47.3140831,1.911241293,160.8000031,141.1999969,437.5,477.3999939,0,1329.456055,1372.511597,40.95703506,39.86762238,1361,1262.300049,790,1256.944458,1484.099976,249.846283,71.7,1.92,0.023,8.47,1.95,13.49,0.34,0.213,2.4999,13,,787.543457
42:57.4,47.147892,1.904296875,151.3000031,134.4000092,446.1000061,483.8999939,0.019676208,1329.484985,1372.526001,41.19791794,40.1063385,1362.099976,1262.400024,790,1256.857666,1483.900024,250.6781616,71.7,1.92,0.023,8.47,1.95,13.49,0.34,0.213,2.4984,14,,791.1241455
11:57.4,47.82302475,1.91037333,396.1000061,418.6000061,198.4000092,210.9000092,0.082176208,1330.758057,1372.916626,40.91797256,40.01953506,1326.800049,1261.900024,800,1257.002319,1493.900024,250.4701996,71.72,1.93,0.023,8.36,2.05,13.5,0.34,0.216,2.4984,14,,797.9058228
12:57.4,48.4113121,1.906033039,360.6000061,364,233,255.3000031,0.09375,1330.786987,1372.916626,41.02213669,39.85026169,1333.900024,1261.800049,800,1257.03125,1492.400024,250.2712708,72.3,1.9,0.027,9.71,1.96,13.41,0.32,0.182,2.4984,14,,796.5494995
13:57.4,48.22485352,1.91796875,329.3999939,319.5,265.2000122,296.2000122,0.046875,1330.743652,1372.84436,40.87239838,39.76345825,1339.300049,1261.800049,800,1257.016846,1491,247.9564514,71.72,1.93,0.023,8.36,2.05,13.5,0.34,0.216,2.4997,17,,800.2929688
14:57.4,48.05052948,1.909722209,301.3000183,282.8000183,294,332,0.03125,1330.729126,1372.757568,40.87891006,39.72439575,1344.400024,1261.900024,800,1257.03125,1490,251.0217743,72.3,1.9,0.027,9.71,1.96,13.41,0.32,0.182,2.4997,17,,801.3237915
45:57.4,46.83710098,1.912326455,453.3000183,564.4000244,188.8000031,183.1000061,-0.015625,1329.354736,1372.771973,41.04600906,39.96961975,1320.400024,1261.700073,810,1256.944458,1492.700073,248.200592,71.72,1.93,0.023,8.36,2.05,13.5,0.34,0.216,2.4997,17,,814.1276245
46:57.4,47.27656937,1.908420205,458.5,566.4000244,180.1000061,174.9000092,0.027777672,1329.325806,1372.829834,40.86588669,40.00217056,1319.599976,1261.800049,810,1256.958862,1493.300049,249.719696,71.72,1.93,0.023,8.36,2.05,13.5,0.34,0.216,2.5009,15,,806.1523438
09:57.4,46.54131699,1.917100668,125,116.7000046,471.8000183,501.3000183,0.012152672,1330.049194,1372.84436,41.00043488,39.89149475,1367.400024,1262,790,1256.901001,1485,249.8553162,72.12,1.78,0.031,9.15,2.3,13.5,0.51,0.137,2.5009,15,,790.0933228
10:57.4,46.52313995,1.905815959,119.7000046,113.4000015,476.1000061,504.3999939,0,1330.078125,1372.858765,41.10026169,40.00434113,1368.200073,1262.099976,790,1256.785278,1485,248.7431335,72.12,1.78,0.031,9.15,2.3,13.5,0.51,0.137,2.5013,22,,787.5976563
41:57.4,47.36400986,1.91818583,221.5,193.1999969,381.8000183,425.7000122,0.035301208,1330.266235,1373.206055,40.92882156,39.81554031,1350.400024,1262,800,1257.016846,1483.099976,251.7903595,71.96,1.74,0.03,9.39,2.31,13.45,0.53,0.133,2.5013,22,,799.9674683
42:57.4,47.6030426,1.908854127,205.6999969,178.1999969,397.8999939,440.8999939,0.03125,1330.251709,1373.148193,41.16319656,39.911026,1352.800049,1262,800,1257.146973,1482.599976,251.0669861,71.96,1.74,0.03,9.39,2.31,13.45,0.53,0.133,2.5008,17,,799.913208
11:57.4,46.00616455,1.906033039,465.3999939,569.2000122,166.9000092,162.4000092,-0.204282284,1329.383667,1373.263916,40.94618225,40.01302338,1315.900024,1261.599976,790,1256.799805,1491.400024,250.2079773,71.71,1.92,0.024,8.56,2.02,13.53,0.34,0.212,2.5008,17,,791.1784058
12:57.4,46.19467163,1.907986164,468.5,570.7000122,160.1000061,156,-0.212384224,1329.398193,1373.24939,40.993927,39.88064575,1314.900024,1261.900024,790,1256.698486,1491.800049,252.2876892,72.31,1.87,0.028,9.78,1.92,13.41,0.31,0.183,2.5008,17,,786.1328125
13:57.4,5,1.912543416,471.5,572.2000122,153.6999969,150.1999969,-0.185184956,1329.398193,1373.263916,41.0438385,39.91970825,1314,1261.900024,790,1256.626221,1492.5,248.5261078,71.71,1.92,0.024,8.56,2.02,13.53,0.34,0.212,2.5,16,,789.6593018
14:57.4,46.28743744,1.895399332,463.1000061,541.6000366,151.5,149.4000092,-0.248263836,1329.412598,1373.162598,40.770401,39.81119919,1314.400024,1261.900024,785,1256.597168,1492.599976,247.0431824,72.31,1.87,0.028,9.78,1.92,13.41,0.31,0.183,2.5,16,,538.411499
45:57.4,45.15952301,1.91015625,410.7000122,546.9000244,244.4000092,238.4000092,0.942130089,1330.830444,1374.869751,41.16319656,40.09331894,1325,1261.300049,775,1257.378418,1486.900024,252.540863,71.71,1.92,0.024,8.56,2.02,13.53,0.34,0.212,2.5,16,,775.607666
